Wave number:0
1530572911691,1530572911788,66
1530572909619,1530572909813,82
1530572909260,1530572909511,84
1530572910833,1530572910909,89
1530572911070,1530572911174,89
1530572910577,1530572910762,85
1530572910928,1530572911063,85
