Wave number:0
1530581062424,1530581062692,86
1530581062860,1530581062963,86
1530581063102,1530581063208,86
1530581062560,1530581062708,66
1530581062868,1530581062996,66
1530581063211,1530581063218,66
1530581062395,1530581062559,78
1530581062695,1530581062860,78
1530581062962,1530581063224,78
