Wave number:0
1530580516849,1530580517089,66
1530580517232,1530580517388,66
1530580517552,1530580517685,66
1530580517802,1530580517959,66
1530580517046,1530580517108,78
1530580517575,1530580517691,78
1530580517959,1530580517968,78
1530580516710,1530580516876,77
1530580517088,1530580517258,77
1530580517368,1530580517572,77
1530580517684,1530580517979,77
